Pathway	GO-term
PWY-Unkn	GO:0015086
PWY-Unkn	GO:0015093
PWY-Unkn	GO:0005375
PWY-Unkn	GO:0015087
PWY-Unkn	GO:0071577
PWY-Unkn	GO:0035434
PWY-Unkn	GO:0006829
PWY-Unkn	GO:0006824
PWY-Unkn	GO:0070574
PWY-Unkn	GO:0005402
PWY-Unkn	GO:0005436
PWY-Unkn	GO:0035725
PWY-Unkn	GO:0044341
PWY-Unkn	GO:0005469
PWY-Unkn	GO:0015556
PWY-Unkn	GO:0071422
PWY-Unkn	GO:0015741
PWY-Unkn	GO:0044271
PWY-Unkn	GO:0140009
PWY-Unkn	GO:0015740
PWY-Unkn	GO:0008849
PWY-Unkn	GO:0033214
PWY-Unkn	GO:0046214
PWY-Unkn	GO:0070041
PWY-Unkn	GO:0031167
PWY-Unkn	GO:0070475
PWY-Unkn	GO:0004461
PWY-Unkn	GO:0005534
PWY-Unkn	GO:0015765
PWY-Unkn	GO:0001530
PWY-Unkn	GO:1990351
PWY-Unkn	GO:0015920
PWY-Unkn	GO:0043165
PWY-Unkn	GO:0017089
PWY-Unkn	GO:0046836
PWY-Unkn	GO:0008855
PWY-Unkn	GO:0009318
PWY-Unkn	GO:0110001
PWY-Unkn	GO:0006270
PWY-Unkn	GO:0035368
PWY-Unkn	GO:0016259
PWY-Unkn	GO:0004525
PWY-Unkn	GO:0016075
PWY-Unkn	GO:0006397
PWY-Unkn	GO:0043365
PWY-Unkn	GO:0008725
PWY-Unkn	GO:0006284
PWY-Unkn	GO:0008670
PWY-Unkn	GO:0033543
PWY-Unkn	GO:0051224
PWY-Unkn	GO:0070482
PWY-Unkn	GO:0043085
PWY-Unkn	GO:0008301
PWY-Unkn	GO:0032136
PWY-Unkn	GO:0030983
PWY-Unkn	GO:0032300
PWY-Unkn	GO:0000018
PWY-Unkn	GO:0006298
PWY-Unkn	GO:0008409
PWY-Unkn	GO:0045145
PWY-Unkn	GO:0008649
PWY-Unkn	GO:0008988
PWY-Unkn	GO:0036307
PWY-Unkn	GO:0071916
PWY-Unkn	GO:0035442
PWY-Unkn	GO:0015423
PWY-Unkn	GO:1990060
PWY-Unkn	GO:1904981
PWY-Unkn	GO:0015768
PWY-Unkn	GO:0042956
PWY-Unkn	GO:0015612
PWY-Unkn	GO:0015147
PWY-Unkn	GO:0015751
PWY-Unkn	GO:0042882
PWY-Unkn	GO:0015654
PWY-Unkn	GO:1901683
PWY-Unkn	GO:0015295
PWY-Unkn	GO:0010960
PWY-Unkn	GO:0015710
PWY-Unkn	GO:1901684
PWY-Unkn	GO:0015658
PWY-Unkn	GO:0015190
PWY-Unkn	GO:0015188
PWY-Unkn	GO:0005304
PWY-Unkn	GO:1903785
PWY-Unkn	GO:0015803
PWY-Unkn	GO:0015829
PWY-Unkn	GO:0015820
PWY-Unkn	GO:0015818
PWY-Unkn	GO:1901381
PWY-Unkn	GO:0032414
PWY-Unkn	GO:0034567
PWY-Unkn	GO:0016657
PWY-Unkn	GO:0052588
PWY-Unkn	GO:0052733
PWY-Unkn	GO:0030266
PWY-Unkn	GO:0052734
PWY-Unkn	GO:0008170
PWY-Unkn	GO:0009007
PWY-Unkn	GO:0032775
PWY-Unkn	GO:0006306
PWY-Unkn	GO:0002181
PWY-Unkn	GO:0052913
PWY-Unkn	GO:0052915
PWY-Unkn	GO:0070043
PWY-Unkn	GO:0008990
PWY-Unkn	GO:0070476
PWY-Unkn	GO:1902328
PWY-Unkn	GO:0070677
PWY-Unkn	GO:0000453
PWY-Unkn	GO:0070038
PWY-Unkn	GO:0018125
PWY-Unkn	GO:0080111
PWY-Unkn	GO:0070039
PWY-Unkn	GO:0001510
PWY-Unkn	GO:0071249
PWY-Unkn	GO:0071250
PWY-Unkn	GO:0043708
PWY-Unkn	GO:0004595
PWY-Unkn	GO:0003919
PWY-Unkn	GO:0006771
PWY-Unkn	GO:0009398
PWY-Unkn	GO:0006747
PWY-Unkn	GO:0000400
PWY-Unkn	GO:0009379
PWY-Unkn	GO:0043023
PWY-Unkn	GO:0045148
PWY-Unkn	GO:0006518
PWY-Unkn	GO:0046914
PWY-Unkn	GO:0070006
PWY-Unkn	GO:0015666
PWY-Unkn	GO:0010385
PWY-Unkn	GO:0044729
PWY-Unkn	GO:0019148
PWY-Unkn	GO:0019149
PWY-Unkn	GO:0019447
PWY-Unkn	GO:0010438
PWY-Unkn	GO:0005694
PWY-Unkn	GO:0003755
PWY-Unkn	GO:0000413
PWY-Unkn	GO:0120159
PWY-Unkn	GO:0000455
PWY-Unkn	GO:0003911
PWY-Unkn	GO:0006288
PWY-Unkn	GO:0006266
PWY-Unkn	GO:0005034
PWY-Unkn	GO:0015837
PWY-Unkn	GO:0031460
PWY-Unkn	GO:0015421
PWY-Unkn	GO:0015640
PWY-Unkn	GO:0035672
PWY-Unkn	GO:0015834
PWY-Unkn	GO:0006515
PWY-Unkn	GO:0015889
PWY-Unkn	GO:0032067
PWY-Unkn	GO:0032131
PWY-Unkn	GO:0052822
PWY-Unkn	GO:0052821
PWY-Unkn	GO:0043916
PWY-Unkn	GO:0003905
PWY-Unkn	GO:0006285
PWY-Unkn	GO:0046975
PWY-Unkn	GO:0042054
PWY-Unkn	GO:0018024
PWY-Unkn	GO:2000616
PWY-Unkn	GO:1900049
PWY-Unkn	GO:0071441
PWY-Unkn	GO:0060195
PWY-Unkn	GO:0045128
PWY-Unkn	GO:0035066
PWY-Unkn	GO:0034968
PWY-Unkn	GO:0030437
PWY-Unkn	GO:0030174
PWY-Unkn	GO:0016571
PWY-Unkn	GO:0010452
PWY-Unkn	GO:0006354
PWY-Unkn	GO:0008730
PWY-Unkn	GO:1901275
PWY-Unkn	GO:0097718
PWY-Unkn	GO:0009376
PWY-Unkn	GO:0030164
PWY-Unkn	GO:0102483
PWY-Unkn	GO:0017042
PWY-Unkn	GO:0046477
PWY-Unkn	GO:0016139
PWY-Unkn	GO:0016036
PWY-Unkn	GO:0046917
PWY-Unkn	GO:0070453
PWY-Unkn	GO:0033228
PWY-Unkn	GO:0034775
PWY-Unkn	GO:0045848
PWY-Unkn	GO:0032794
PWY-Unkn	GO:0003909
PWY-Unkn	GO:0008452
PWY-Unkn	GO:0042245
PWY-Unkn	GO:0008022
PWY-Unkn	GO:0008983
PWY-Unkn	GO:0008276
PWY-Unkn	GO:0098561
PWY-Unkn	GO:0006479
PWY-Unkn	GO:0009295
PWY-Unkn	GO:0051096
PWY-Unkn	GO:0016775
PWY-Unkn	GO:0004857
PWY-Unkn	GO:0043609
PWY-Unkn	GO:0051090
PWY-Unkn	GO:0033673
PWY-Unkn	GO:0045819
PWY-Unkn	GO:0004060
PWY-Unkn	GO:0046990
PWY-Unkn	GO:0051392
PWY-Unkn	GO:0051391
PWY-Unkn	GO:0002101
PWY-Unkn	GO:1901496
PWY-Unkn	GO:0004145
PWY-Unkn	GO:0052858
PWY-Unkn	GO:1905502
PWY-Unkn	GO:0043086
PWY-Unkn	GO:0008773
PWY-Unkn	GO:0004113
PWY-Unkn	GO:0008664
PWY-Unkn	GO:0008126
PWY-Unkn	GO:0047372
PWY-Unkn	GO:0034338
PWY-Unkn	GO:0034319
PWY-Unkn	GO:0051793
PWY-Unkn	GO:0034321
PWY-Unkn	GO:0034040
PWY-Unkn	GO:0008559
PWY-Unkn	GO:0015437
PWY-Unkn	GO:0042908
PWY-Unkn	GO:0034204
PWY-Unkn	GO:0016436
PWY-Unkn	GO:0008650
PWY-Unkn	GO:0008199
PWY-Unkn	GO:0004322
PWY-Unkn	GO:0071281
PWY-Unkn	GO:0006880
PWY-Unkn	GO:0019904
PWY-Unkn	GO:0010332
PWY-Unkn	GO:0006276
PWY-Unkn	GO:0006268
PWY-Unkn	GO:0036198
PWY-Unkn	GO:0045127
PWY-Unkn	GO:0009046
PWY-Unkn	GO:0009977
PWY-Unkn	GO:0033281
PWY-Unkn	GO:0043953
PWY-Unkn	GO:0008324
PWY-Unkn	GO:0006812
PWY-Unkn	GO:0008379
PWY-Unkn	GO:0072541
PWY-Unkn	GO:0051920
PWY-Unkn	GO:0043027
PWY-Unkn	GO:0001016
PWY-Unkn	GO:2001057
PWY-Unkn	GO:0070995
PWY-Unkn	GO:0060785
PWY-Unkn	GO:0051354
PWY-Unkn	GO:0043154
PWY-Unkn	GO:0034614
PWY-Unkn	GO:0032967
PWY-Unkn	GO:0016480
PWY-Unkn	GO:0044787
PWY-Unkn	GO:0006271
PWY-Unkn	GO:0033608
PWY-Unkn	GO:0036412
PWY-Unkn	GO:0003882
PWY-Unkn	GO:0008453
PWY-Unkn	GO:0004760
PWY-Unkn	GO:0043462
PWY-Unkn	GO:0031402
PWY-Unkn	GO:0061503
PWY-Unkn	GO:0061504
PWY-Unkn	GO:0070733
PWY-Unkn	GO:0008175
PWY-Unkn	GO:0052665
PWY-Unkn	GO:0052666
PWY-Unkn	GO:0002131
PWY-Unkn	GO:0002132
PWY-Unkn	GO:0008119
PWY-Unkn	GO:0046547
PWY-Unkn	GO:0008801
PWY-Unkn	GO:0050084
PWY-Unkn	GO:0043136
PWY-Unkn	GO:0090563
PWY-Unkn	GO:1901264
PWY-Unkn	GO:1902815
PWY-Unkn	GO:0030091
PWY-Unkn	GO:0009381
PWY-Unkn	GO:0009380
PWY-Unkn	GO:0006289
PWY-Unkn	GO:0009927
PWY-Unkn	GO:1901425
PWY-Unkn	GO:0010034
PWY-Unkn	GO:0017150
PWY-Unkn	GO:0002943
PWY-Unkn	GO:0102264
PWY-Unkn	GO:0015079
PWY-Unkn	GO:0015299
PWY-Unkn	GO:0015297
PWY-Unkn	GO:0015503
PWY-Unkn	GO:0006885
PWY-Unkn	GO:0051595
PWY-Unkn	GO:0015081
PWY-Unkn	GO:0015385
PWY-Unkn	GO:0036376
PWY-Unkn	GO:0006883
PWY-Unkn	GO:0009651
PWY-Unkn	GO:0019829
PWY-Unkn	GO:0015094
PWY-Unkn	GO:0015099
PWY-Unkn	GO:0008551
PWY-Unkn	GO:0016463
PWY-Unkn	GO:0035444
PWY-Unkn	GO:0010312
PWY-Unkn	GO:0015692
PWY-Unkn	GO:0015091
PWY-Unkn	GO:0015344
PWY-Unkn	GO:0072512
PWY-Unkn	GO:0044718
PWY-Unkn	GO:0015891
PWY-Unkn	GO:0023019
PWY-Unkn	GO:1990641
PWY-Unkn	GO:0015103
PWY-Unkn	GO:0005253
PWY-Unkn	GO:1903425
PWY-Unkn	GO:0140114
PWY-Unkn	GO:1903424
PWY-Unkn	GO:0015105
PWY-Unkn	GO:0042960
PWY-Unkn	GO:0008490
PWY-Unkn	GO:0015699
PWY-Unkn	GO:0015700
PWY-Unkn	GO:0015116
PWY-Unkn	GO:0008271
PWY-Unkn	GO:0015183
PWY-Unkn	GO:0015141
PWY-Unkn	GO:0015138
PWY-Unkn	GO:0070778
PWY-Unkn	GO:0015810
PWY-Unkn	GO:0015144
PWY-Unkn	GO:0015481
PWY-Unkn	GO:0042958
PWY-Unkn	GO:0031230
PWY-Unkn	GO:0015774
PWY-Unkn	GO:1901982
PWY-Unkn	GO:0060326
PWY-Unkn	GO:0034289
PWY-Unkn	GO:0015153
PWY-Unkn	GO:0008645
PWY-Unkn	GO:0015762
PWY-Unkn	GO:0000100
PWY-Unkn	GO:0015806
PWY-Unkn	GO:0016049
PWY-Unkn	GO:0015189
PWY-Unkn	GO:0097639
PWY-Unkn	GO:0015181
PWY-Unkn	GO:0015809
PWY-Unkn	GO:1903826
PWY-Unkn	GO:1902023
PWY-Unkn	GO:0015194
PWY-Unkn	GO:0015825
PWY-Unkn	GO:0015291
PWY-Unkn	GO:0015565
PWY-Unkn	GO:0015826
PWY-Unkn	GO:0042970
PWY-Unkn	GO:0042968
PWY-Unkn	GO:0022889
PWY-Unkn	GO:0015195
PWY-Unkn	GO:0032329
PWY-Unkn	GO:0015173
PWY-Unkn	GO:0005300
PWY-Unkn	GO:0022804
PWY-Unkn	GO:0015801
PWY-Unkn	GO:0015827
PWY-Unkn	GO:0032973
PWY-Unkn	GO:0015192
PWY-Unkn	GO:0015196
PWY-Unkn	GO:0005302
PWY-Unkn	GO:0015823
PWY-Unkn	GO:0015828
PWY-Unkn	GO:0015205
PWY-Unkn	GO:0005345
PWY-Unkn	GO:0015207
PWY-Unkn	GO:1904823
PWY-Unkn	GO:0015853
PWY-Unkn	GO:0015218
PWY-Unkn	GO:0005350
PWY-Unkn	GO:0015505
PWY-Unkn	GO:0015210
PWY-Unkn	GO:0006864
PWY-Unkn	GO:1904082
PWY-Unkn	GO:0098721
PWY-Unkn	GO:0015225
PWY-Unkn	GO:0015878
PWY-Unkn	GO:0015226
PWY-Unkn	GO:1902495
PWY-Unkn	GO:1902603
PWY-Unkn	GO:0015871
PWY-Unkn	GO:0015250
PWY-Unkn	GO:0009992
PWY-Unkn	GO:0015276
PWY-Unkn	GO:0015184
PWY-Unkn	GO:0015830
PWY-Unkn	GO:0015811
PWY-Unkn	GO:0071705
PWY-Unkn	GO:0097638
PWY-Unkn	GO:0070406
PWY-Unkn	GO:0006868
PWY-Unkn	GO:0005337
PWY-Unkn	GO:0015471
PWY-Unkn	GO:1901642
PWY-Unkn	GO:0015858
PWY-Unkn	GO:0015159
PWY-Unkn	GO:0046377
PWY-Unkn	GO:0015772
PWY-Unkn	GO:0052778
PWY-Unkn	GO:0015478
PWY-Unkn	GO:0015136
PWY-Unkn	GO:0015739
PWY-Unkn	GO:0015185
PWY-Unkn	GO:0015812
PWY-Unkn	GO:0015558
PWY-Unkn	GO:1902604
PWY-Unkn	GO:0015814
PWY-Unkn	GO:0015213
PWY-Unkn	GO:0015212
PWY-Unkn	GO:0015506
PWY-Unkn	GO:0015862
PWY-Unkn	GO:0015861
PWY-Unkn	GO:0015360
PWY-Unkn	GO:0035433
PWY-Unkn	GO:0015387
PWY-Unkn	GO:0071278
PWY-Unkn	GO:0005477
PWY-Unkn	GO:0006849
PWY-Unkn	GO:0031669
PWY-Unkn	GO:0043879
PWY-Unkn	GO:0015129
PWY-Unkn	GO:0015727
PWY-Unkn	GO:0035873
PWY-Unkn	GO:0015386
PWY-Unkn	GO:0030007
PWY-Unkn	GO:0010226
PWY-Unkn	GO:0015104
PWY-Unkn	GO:0034639
PWY-Unkn	GO:0015808
PWY-Unkn	GO:0033554
PWY-Unkn	GO:0015379
PWY-Unkn	GO:0005267
PWY-Unkn	GO:0015420
PWY-Unkn	GO:0090482
PWY-Unkn	GO:0035461
PWY-Unkn	GO:0015422
PWY-Unkn	GO:0033613
PWY-Unkn	GO:0015426
PWY-Unkn	GO:0015186
PWY-Unkn	GO:0015499
PWY-Unkn	GO:0015513
PWY-Unkn	GO:0015724
PWY-Unkn	GO:0015707
PWY-Unkn	GO:0015501
PWY-Unkn	GO:0015813
PWY-Unkn	GO:0015562
PWY-Unkn	GO:0042897
PWY-Unkn	GO:1990281
PWY-Unkn	GO:1990195
PWY-Unkn	GO:1990196
PWY-Unkn	GO:1990961
PWY-Unkn	GO:0042893
PWY-Unkn	GO:0015568
PWY-Unkn	GO:0015726
PWY-Unkn	GO:0015577
PWY-Unkn	GO:0015796
PWY-Unkn	GO:0015595
PWY-Unkn	GO:1903711
PWY-Unkn	GO:0015599
PWY-Unkn	GO:0015611
PWY-Unkn	GO:0043211
PWY-Unkn	GO:0015591
PWY-Unkn	GO:0015407
PWY-Unkn	GO:0015752
PWY-Unkn	GO:0015625
PWY-Unkn	GO:0015623
PWY-Unkn	GO:0015711
PWY-Unkn	GO:0015687
PWY-Unkn	GO:0015661
PWY-Unkn	GO:1903401
PWY-Unkn	GO:0016034
PWY-Unkn	GO:0090566
PWY-Unkn	GO:0008870
PWY-Unkn	GO:0016426
PWY-Unkn	GO:0089715
PWY-Unkn	GO:0016434
PWY-Unkn	GO:0009383
PWY-Unkn	GO:0008748
PWY-Unkn	GO:0018937
PWY-Unkn	GO:0046256
PWY-Unkn	GO:0003920
PWY-Unkn	GO:1902560
PWY-Unkn	GO:0003845
PWY-Unkn	GO:0004159
PWY-Unkn	GO:0004085
PWY-Unkn	GO:0043687
PWY-Unkn	GO:1901260
PWY-Unkn	GO:1902767
PWY-Unkn	GO:0052875
PWY-Unkn	GO:0016156
PWY-Unkn	GO:0046443
PWY-Unkn	GO:0034975
PWY-Unkn	GO:0032843
PWY-Unkn	GO:0033194
PWY-Unkn	GO:0019170
PWY-Unkn	GO:0036456
PWY-Unkn	GO:0008113
PWY-Unkn	GO:0043957
PWY-Unkn	GO:0016661
PWY-Unkn	GO:0046210
PWY-Unkn	GO:0071731
PWY-Unkn	GO:0008942
PWY-Unkn	GO:0009344
PWY-Unkn	GO:0052851
PWY-Unkn	GO:0010106
PWY-Unkn	GO:0071289
PWY-Unkn	GO:0016646
PWY-Unkn	GO:0052874
PWY-Unkn	GO:0016647
PWY-Unkn	GO:0008115
PWY-Unkn	GO:0050131
PWY-Unkn	GO:0016652
PWY-Unkn	GO:0050446
PWY-Unkn	GO:0050418
PWY-Unkn	GO:0018119
PWY-Unkn	GO:0035606
PWY-Unkn	GO:0008823
PWY-Unkn	GO:1901530
PWY-Unkn	GO:0030425
PWY-Unkn	GO:0051209
PWY-Unkn	GO:0050873
PWY-Unkn	GO:0034976
PWY-Unkn	GO:0030968
PWY-Unkn	GO:0022417
PWY-Unkn	GO:0019471
PWY-Unkn	GO:0010260
PWY-Unkn	GO:0009266
PWY-Unkn	GO:0033743
PWY-Unkn	GO:0033745
PWY-Unkn	GO:0016667
PWY-Unkn	GO:0016675
PWY-Unkn	GO:0016684
PWY-Unkn	GO:0016722
PWY-Unkn	GO:0016724
PWY-Unkn	GO:0010273
PWY-Unkn	GO:0004103
PWY-Unkn	GO:0033831
PWY-Unkn	GO:0004618
PWY-Unkn	GO:0004719
PWY-Unkn	GO:0003848
PWY-Unkn	GO:0033863
PWY-Unkn	GO:0052381
PWY-Unkn	GO:1990497
PWY-Unkn	GO:0006955
PWY-Unkn	GO:0004708
PWY-Unkn	GO:0004707
PWY-Unkn	GO:0004691
PWY-Unkn	GO:0007172
PWY-Unkn	GO:0016430
PWY-Unkn	GO:0003886
PWY-Unkn	GO:0090116
PWY-Unkn	GO:0008176
PWY-Unkn	GO:0043527
PWY-Unkn	GO:0036265
PWY-Unkn	GO:0106004
PWY-Unkn	GO:0046690
PWY-Unkn	GO:0036308
PWY-Unkn	GO:0036009
PWY-Unkn	GO:0018364
PWY-Unkn	GO:0030798
PWY-Unkn	GO:0070042
PWY-Unkn	GO:0071424
PWY-Unkn	GO:0052911
PWY-Unkn	GO:0008989
PWY-Unkn	GO:0002128
PWY-Unkn	GO:0030697
PWY-Unkn	GO:0061818
PWY-Unkn	GO:0071885
PWY-Unkn	GO:0016279
PWY-Unkn	GO:0018023
PWY-Unkn	GO:0018012
PWY-Unkn	GO:0045228
PWY-Unkn	GO:0004758
PWY-Unkn	GO:0052914
PWY-Unkn	GO:0052907
PWY-Unkn	GO:0052916
PWY-Unkn	GO:0031670
PWY-Unkn	GO:0009593
PWY-Unkn	GO:0035865
PWY-Unkn	GO:0004140
PWY-Unkn	GO:0038083
PWY-Unkn	GO:0008671
PWY-Unkn	GO:0009384
PWY-Unkn	GO:0006051
PWY-Unkn	GO:0017103
PWY-Unkn	GO:0070025
PWY-Unkn	GO:0090609
PWY-Unkn	GO:0046920
PWY-Unkn	GO:0004479
PWY-Unkn	GO:0071951
PWY-Unkn	GO:0019988
PWY-Unkn	GO:0034209
PWY-Unkn	GO:0008999
PWY-Unkn	GO:1990189
PWY-Unkn	GO:1990275
PWY-Unkn	GO:0006474
PWY-Unkn	GO:0030490
PWY-Unkn	GO:0017189
PWY-Unkn	GO:0017198
PWY-Unkn	GO:0008925
PWY-Unkn	GO:0016416
PWY-Unkn	GO:0019808
PWY-Unkn	GO:0015846
PWY-Unkn	GO:0042619
PWY-Unkn	GO:0009290
PWY-Unkn	GO:0004596
PWY-Unkn	GO:0001665
PWY-Unkn	GO:0015648
PWY-Unkn	GO:0015836
PWY-Unkn	GO:0043838
PWY-Unkn	GO:0008965
PWY-Unkn	GO:0047484
PWY-Unkn	GO:0071292
PWY-Unkn	GO:0010043
PWY-Unkn	GO:0019660
PWY-Unkn	GO:1904583
PWY-Unkn	GO:0009365
PWY-Unkn	GO:0008673
PWY-Unkn	GO:0043847
PWY-Unkn	GO:0032298
PWY-Unkn	GO:0003896
PWY-Unkn	GO:0070987
PWY-Unkn	GO:0004652
PWY-Unkn	GO:0043631
PWY-Unkn	GO:0006378
PWY-Unkn	GO:0089702
PWY-Unkn	GO:0071111
PWY-Unkn	GO:1900190
PWY-Unkn	GO:0071454
PWY-Unkn	GO:1902021
PWY-Unkn	GO:0001681
PWY-Unkn	GO:0006054
PWY-Unkn	GO:0003747
PWY-Unkn	GO:0004045
PWY-Unkn	GO:0006415
PWY-Unkn	GO:0072344
PWY-Unkn	GO:0043530
PWY-Unkn	GO:0031246
PWY-Unkn	GO:0098732
PWY-Unkn	GO:0008251
PWY-Unkn	GO:0052717
PWY-Unkn	GO:0052718
PWY-Unkn	GO:0006382
PWY-Unkn	GO:0002100
PWY-Unkn	GO:0003998
PWY-Unkn	GO:0033677
PWY-Unkn	GO:0034458
PWY-Unkn	GO:0008833
PWY-Unkn	GO:0003906
PWY-Unkn	GO:0008853
PWY-Unkn	GO:0004530
PWY-Unkn	GO:0043765
PWY-Unkn	GO:0008997
PWY-Unkn	GO:0034470
PWY-Unkn	GO:0007264
PWY-Unkn	GO:0007265
PWY-Unkn	GO:0004725
PWY-Unkn	GO:0035335
PWY-Unkn	GO:0007605
PWY-Unkn	GO:0007588
PWY-Unkn	GO:0019935
PWY-Unkn	GO:0031280
PWY-Unkn	GO:0010608
PWY-Unkn	GO:0005544
PWY-Unkn	GO:0006690
PWY-Unkn	GO:0006663
PWY-Unkn	GO:0071476
PWY-Unkn	GO:0034644
PWY-Unkn	GO:0016579
PWY-Unkn	GO:0070012
PWY-Unkn	GO:0004046
PWY-Unkn	GO:0008715
PWY-Unkn	GO:0046342
PWY-Unkn	GO:0008796
PWY-Unkn	GO:0008803
PWY-Unkn	GO:0110154
PWY-Unkn	GO:0017001
PWY-Unkn	GO:0051346
PWY-Unkn	GO:0036524
PWY-Unkn	GO:0019172
PWY-Unkn	GO:0061727
PWY-Unkn	GO:0019249
PWY-Unkn	GO:0106044
PWY-Unkn	GO:0036525
PWY-Unkn	GO:0106046
PWY-Unkn	GO:0036529
PWY-Unkn	GO:0009399
PWY-Unkn	GO:0051171
PWY-Unkn	GO:0033971
PWY-Unkn	GO:0106008
PWY-Unkn	GO:0050152
PWY-Unkn	GO:0004722
PWY-Unkn	GO:0008772
PWY-Unkn	GO:0070262
PWY-Unkn	GO:0018105
PWY-Unkn	GO:0008663
PWY-Unkn	GO:0052929
PWY-Unkn	GO:0052928
PWY-Unkn	GO:0052927
PWY-Unkn	GO:0004112
PWY-Unkn	GO:0016437
PWY-Unkn	GO:0001680
PWY-Unkn	GO:0008707
PWY-Unkn	GO:0052745
PWY-Unkn	GO:0033518
PWY-Unkn	GO:0006897
PWY-Unkn	GO:0010139
PWY-Unkn	GO:0031404
PWY-Unkn	GO:0046295
PWY-Unkn	GO:0016793
PWY-Unkn	GO:0008832
PWY-Unkn	GO:0043099
PWY-Unkn	GO:0003796
PWY-Unkn	GO:0042742
PWY-Unkn	GO:0019835
PWY-Unkn	GO:0044659
PWY-Unkn	GO:0008810
PWY-Unkn	GO:0030245
PWY-Unkn	GO:0004568
PWY-Unkn	GO:0008061
PWY-Unkn	GO:0008843
PWY-Unkn	GO:0000016
PWY-Unkn	GO:0016324
PWY-Unkn	GO:1901657
PWY-Unkn	GO:0031225
PWY-Unkn	GO:0004844
PWY-Unkn	GO:0097510
PWY-Unkn	GO:0071978
PWY-Unkn	GO:0034656
PWY-Unkn	GO:0071713
PWY-Unkn	GO:0046657
PWY-Unkn	GO:0098793
PWY-Unkn	GO:0045202
PWY-Unkn	GO:0016403
PWY-Unkn	GO:0034451
PWY-Unkn	GO:0005815
PWY-Unkn	GO:0045429
PWY-Unkn	GO:0007263
PWY-Unkn	GO:0000052
PWY-Unkn	GO:0106251
PWY-Unkn	GO:0046135
PWY-Unkn	GO:1900038
PWY-Unkn	GO:0045766
PWY-Unkn	GO:0043116
PWY-Unkn	GO:0003073
PWY-Unkn	GO:0016817
PWY-Unkn	GO:0033592
PWY-Unkn	GO:0048255
PWY-Unkn	GO:0045727
PWY-Unkn	GO:0003878
PWY-Unkn	GO:0015936
PWY-Unkn	GO:0004419
PWY-Unkn	GO:0033897
PWY-Unkn	GO:0008847
PWY-Unkn	GO:0046892
PWY-Unkn	GO:0051604
PWY-Unkn	GO:0004016
PWY-Unkn	GO:0006171
PWY-Unkn	GO:0051353
PWY-Unkn	GO:0008929
PWY-Unkn	GO:0019242
PWY-Unkn	GO:0008838
PWY-Unkn	GO:0046113
PWY-Unkn	GO:0097023
PWY-Unkn	GO:0050032
PWY-Unkn	GO:0016837
PWY-Unkn	GO:1990481
PWY-Unkn	GO:0031118
PWY-Unkn	GO:0044183
PWY-Unkn	GO:0051083
PWY-Unkn	GO:0008903
PWY-Unkn	GO:0016862
PWY-Unkn	GO:0009385
PWY-Unkn	GO:0047465
PWY-Unkn	GO:0006053
PWY-Unkn	GO:0046538
PWY-Unkn	GO:0008763
PWY-Unkn	GO:0034028
PWY-Unkn	GO:0008716
PWY-Unkn	GO:0004141
PWY-Unkn	GO:0046944
PWY-Unkn	GO:0003963
PWY-Unkn	GO:0051103
PWY-Unkn	GO:0008766
PWY-Unkn	GO:0047480
PWY-Unkn	GO:0050218
PWY-Unkn	GO:0000150
PWY-Unkn	GO:0018410
PWY-Unkn	GO:0016880
PWY-Unkn	GO:0052868
PWY-Unkn	GO:0072581
PWY-Unkn	GO:0071915
PWY-Unkn	GO:0015430
PWY-Unkn	GO:1903806
PWY-Unkn	GO:1903805
PWY-Unkn	GO:0042941
PWY-Unkn	GO:1903714
PWY-Unkn	GO:0098713
PWY-Unkn	GO:0015807
PWY-Unkn	GO:0015411
PWY-Unkn	GO:0005368
PWY-Unkn	GO:0015734
PWY-Unkn	GO:0015593
PWY-Unkn	GO:0015754
PWY-Unkn	GO:0015614
PWY-Unkn	GO:0015148
PWY-Unkn	GO:0015753
PWY-Unkn	GO:0015620
PWY-Unkn	GO:0015685
PWY-Unkn	GO:0031459
PWY-Unkn	GO:0008186
PWY-Unkn	GO:0008143
PWY-Unkn	GO:0016234
PWY-Unkn	GO:0032984
PWY-Unkn	GO:0034620
PWY-Unkn	GO:0015413
PWY-Unkn	GO:0015675
PWY-Unkn	GO:0034634
PWY-Unkn	GO:0003727
PWY-Unkn	GO:0043737
PWY-Unkn	GO:0061157
PWY-Unkn	GO:2000145
PWY-Unkn	GO:0034611
PWY-Unkn	GO:0043873
PWY-Unkn	GO:0003682
PWY-Unkn	GO:0035098
PWY-Unkn	GO:0070734
PWY-Unkn	GO:0009653
PWY-Unkn	GO:0048188
PWY-Unkn	GO:0035097
PWY-Unkn	GO:0051568
PWY-Unkn	GO:0002039
PWY-Unkn	GO:0070828
PWY-Unkn	GO:0051570
PWY-Unkn	GO:0018027
PWY-Unkn	GO:0018026
PWY-Unkn	GO:0018022
PWY-Unkn	GO:0043516
PWY-Unkn	GO:0034770
PWY-Unkn	GO:0018478
PWY-Unkn	GO:0004491
PWY-Unkn	GO:0006573
PWY-Unkn	GO:0019104
PWY-Unkn	GO:0036297
PWY-Unkn	GO:0008263
PWY-Unkn	GO:0140078
PWY-Unkn	GO:0000703
PWY-Unkn	GO:0009191
PWY-Unkn	GO:0019150
PWY-Unkn	GO:0008428
PWY-Unkn	GO:0001883
PWY-Unkn	GO:0061463
PWY-Unkn	GO:0060701
PWY-Unkn	GO:1900231
PWY-Unkn	GO:0019807
